id,wav_path,duration_seconds,reference_word_count,prediction_word_count,word_edits,char_edits,wer,cer,bucket_flags,reference,prediction
sample_00017998,dataset/extracted_wavs/sample_00017998.wav,9.558,28,27,10,32,0.357143,0.240602,code_switched_reference,في انا programme هوما تو و الله في انا chapitre و كل و يقلك راك ناقصك هاذا ولا هاذا زايدك exactement موش عادي و الله هشام اسمو يضهرلي,في انا programme هوما تو في انا chapitre و كل و يقلك راك ناقسك هاذا ولا هاذا ما زايدك اما موش عادي موش عادي والله هيشيها يظهرلي
sample_00004616,dataset/extracted_wavs/sample_00004616.wav,0.871,3,3,2,6,0.666667,0.300000,arabic_only_reference|short_clip,نتعداوا لاللي امبعده,هذايا واللي امبعده
sample_00009804,dataset/extracted_wavs/sample_00009804.wav,7.962,18,17,6,7,0.333333,0.089744,code_switched_reference,ا ا donc ا ال ال forum هذايا ال لا ا four chan بش انوريكم القوة متاع anonymous,ا ا ا donc ا ا ال forum هذايا ال اللا fourchan بش انوريكم القوة متاع anonymous
sample_00005558,dataset/extracted_wavs/sample_00005558.wav,2.120,4,4,2,2,0.500000,0.117647,arabic_only_reference|short_clip,هذايا مش فقط قضية,اذايا مش فقط قضيت
sample_00018712,dataset/extracted_wavs/sample_00018712.wav,12.000,21,21,0,0,0.000000,0.000000,code_switched_reference|long_clip,تحس بيه و الا تحس كاينك تزيد تعرفوا اكثر فهمت so i think الي it's so good انك تبدا معناها تحكي,تحس بيه و الا تحس كاينك تزيد تعرفوا اكثر فهمت so i think الي it's so good انك تبدا معناها تحكي
sample_00012765,dataset/extracted_wavs/sample_00012765.wav,11.661,23,22,6,7,0.260870,0.054688,arabic_only_reference|long_clip,نحنا هوني نحكيوا علي نسوية استعمارية نسوية استشراقية ات ات ات تهين النساء نساء الجنوب وتنظر لهم بنظرة دونية وتحصرهم في زوز ادوار,نحنا هوني نحكيوا علي نسوية استعمرية نسوية استشراقية ات ات ات توهين النساء النساء الجنوب وتندرلهم بنظرة دونية وتحسرهم في زوز ادوار
sample_00009954,dataset/extracted_wavs/sample_00009954.wav,4.018,12,13,10,46,0.833333,0.793103,code_switched_reference,ا phuket لي هي موجودة thailand بعد حر قبل تسونامي bien sûr,il faut qu'elle télémorge une même naturen بعد حق بالتسوناه mais bien sûr
sample_00017576,dataset/extracted_wavs/sample_00017576.wav,2.323,6,6,0,0,0.000000,0.000000,arabic_only_reference|short_clip,تمكن من ادماج المراة فالوسط الريفي,تمكن من ادماج المراة فالوسط الريفي
sample_00014029,dataset/extracted_wavs/sample_00014029.wav,1.216,2,2,1,1,0.500000,0.066667,arabic_only_reference|short_clip,نمشيوا لافريقيا,مشيوا لافريقيا
sample_00000406,dataset/extracted_wavs/sample_00000406.wav,3.817,7,7,4,7,0.571429,0.225806,arabic_only_reference,و وما عرفتش شبش نعمل وقاعد خايف,و وما عرفتش شنوا نعملوا قاعد خايش
sample_00014653,dataset/extracted_wavs/sample_00014653.wav,1.316,4,4,1,1,0.250000,0.038462,code_switched_reference|short_clip,c'était un officier turque,c'était un officiel turque
sample_00018039,dataset/extracted_wavs/sample_00018039.wav,12.000,33,33,11,19,0.333333,0.129252,code_switched_reference|long_clip,لقيقي زادة انا كانت عندي اختي اكبر مني عملت prépa و جاتها هي ال choque متع les notes و كل اكلي باش تطيح كنت تجيب في des dix septs وكل باش تلقي روحك,لحقيقة زادا انا كانت عندي اختي اكبر مني عملت prépa و جاتها هي ال choc متع les notes و كل اكلي بش اتطيح تكون تجيب في des dix sept و كل بش تقاروها
sample_00005017,dataset/extracted_wavs/sample_00005017.wav,2.604,8,8,0,0,0.000000,0.000000,code_switched_reference|short_clip,alors que احنا ما انشوفوش فيه هذايا الكل,alors que احنا ما انشوفوش فيه هذايا الكل
sample_00014094,dataset/extracted_wavs/sample_00014094.wav,1.793,5,5,0,0,0.000000,0.000000,code_switched_reference|short_clip,بش نعملوا tour du monde,بش نعملوا tour du monde
sample_00004935,dataset/extracted_wavs/sample_00004935.wav,3.077,10,9,3,4,0.300000,0.078431,arabic_only_reference,كي نقولوا لهم بش نعملوا حملة نظافة يجيوا الناس الكل,يقولوا لهم بش نعملوا حملت نظافة يجيوا الناس الكل
sample_00001157,dataset/extracted_wavs/sample_00001157.wav,8.743,22,22,2,2,0.090909,0.016529,code_switched_reference,انا نستثيق ال banque centrale هي لي تعطيني la valeur متاع الورقة اذيا توا ما عادش حاجتي بيها انا نستثيق العبد directement,انا نستثق ال banque centrale هي لي تعطيني la valeur متاع الورقة اذيا توا ما عادش حاجتي بيها انا نستثق العبد directement
sample_00002250,dataset/extracted_wavs/sample_00002250.wav,4.142,9,8,1,2,0.111111,0.043478,arabic_only_reference,وانو الهدف متاعي كان ا ان انحاول انصلح التربية,وانو الهدف متاعي كان ان انحاول انصلح التربية
sample_00004727,dataset/extracted_wavs/sample_00004727.wav,0.940,1,1,0,0,0.000000,0.000000,arabic_only_reference|short_clip,زيد,زيد
sample_00020148,dataset/extracted_wavs/sample_00020148.wav,9.537,19,31,24,95,1.263158,1.043956,code_switched_reference,a break خذيت donc و لي قاعد يصير في حياتي i couldn't manage podcast donc هكا درا كيفاش عرفت,خذيت a break donc i couldn't معناها manage ال podcast و ليقاعدة ياسر في حياتي donc i could manage donc i could manage ال podcast و ليقاعدة ياسر في حياتي donc
sample_00006078,dataset/extracted_wavs/sample_00006078.wav,2.189,6,6,2,3,0.333333,0.081081,code_switched_reference|short_clip,en allemagne quatre vingts prix nobel,en allemani quatre vingt prix nobel
sample_00015235,dataset/extracted_wavs/sample_00015235.wav,1.318,5,4,5,22,1.000000,0.758621,code_switched_reference|short_clip,c'est déjà تجاوز تجاوز وهذاكا,اللي جاوا في تاوزي
sample_00017748,dataset/extracted_wavs/sample_00017748.wav,6.247,22,17,13,24,0.590909,0.244898,code_switched_reference,و نحاول نكملها و كنت و كنت نبدل من matière ل matière و لا تشد matière تكملها و بعد تتعدي ل matière,و نبيو نحاول نكملها وكنت تبدل من matière ل matière ولا شد matière نكملهم بعد ال matière
sample_00010179,dataset/extracted_wavs/sample_00010179.wav,3.819,5,6,5,6,1.000000,0.214286,arabic_only_reference,فلعنت جنسيتي ومزقت جواز سفري,فلا عند جنسيتي ومازقت جواس صفري
sample_00018304,dataset/extracted_wavs/sample_00018304.wav,4.175,8,10,4,10,0.500000,0.196078,code_switched_reference,le capitalisme و etcetera قاعدين يقنعوا فالنساء انو,le capitalisme et cetera et cetera قاعدين يقنعوا فالنساء انو
sample_00009779,dataset/extracted_wavs/sample_00009779.wav,15.651,31,33,10,18,0.322581,0.096257,code_switched_reference|long_clip,ا عمل برشا اختراعات زادا معناها c'est quelqu'un d'extraordinaire معناها خ اي حاجة كي تتلفت ا اتدور عاليمين عاليسار تلقي d des inventions عملهم anonymous الكرسي المطرقة اللي تتصوره في بالك,ا عمل برشا اختراعات زادا معناها c'est quelqu'un d'extraordinaire معناها اخ ا اي حاجة كي تتلفت ا الدور علي مينة علي سارة قضا les inventions عملهم anonymous الكرسي المطرقة اللي تتصوروا في بالك
sample_00017428,dataset/extracted_wavs/sample_00017428.wav,4.725,14,14,1,1,0.071429,0.014085,arabic_only_reference,بالمشاكل لكبيرة الي برشا مسكرين و برشا سكرو و برشا يمكن ما يرجعوش بالكل,بالمشاكل كبيرة الي برشا مسكرين و برشا سكرو و برشا يمكن ما يرجعوش بالكل
sample_00015022,dataset/extracted_wavs/sample_00015022.wav,5.092,13,12,9,23,0.692308,0.310811,arabic_only_reference,في زيارة في مؤتمر دولي فيها عملنا زيارة مجاملة لبعض المدارس الصيني الصينية,في زيارة المرتبة بداولي بطا عملنا جارب مجالة متاع المدارس السيني السنين
sample_00001427,dataset/extracted_wavs/sample_00001427.wav,12.369,34,35,6,8,0.176471,0.050633,code_switched_reference|long_clip,رد بالك غمض عينيك وحلهم وحط يدك فوق عينيك هكايا وقول لي شقاعد تشوف تي قال له يا بابا انشوف في الصحرا انشوف في برشا حاجات الرمل ماثمة شي انشوف كان في ال cactus,رد بالك غمض عينيك وحل امه حط يادك فوق عينيك هكايا وقول لي شقال تشوف تي قال له يا بابا انشوف في الصحراء انشوف في برشا حاجات الرمل ماثمة شي انشوف كان في ال cactus
sample_00014715,dataset/extracted_wavs/sample_00014715.wav,3.060,10,11,4,10,0.400000,0.181818,arabic_only_reference,في الخمستعشن يوم اللي قعدتهم في كوبا اكتشفت ثلاثة حاجات,في الخمسة وستشهي اليوم اللي قعدتهم في كوبا اكتشف ثلاثة حاجات
sample_00017770,dataset/extracted_wavs/sample_00017770.wav,2.046,5,5,0,0,0.000000,0.000000,arabic_only_reference|short_clip,يا سيدي ما نحكيلكش شحسيت,يا سيدي ما نحكيلكش شحسيت
sample_00016291,dataset/extracted_wavs/sample_00016291.wav,5.754,10,11,4,7,0.400000,0.122807,code_switched_reference,وين marché charles de gaulle وين marché centrale وكل غادي,وين marché chard de gole وين marché centrale و كل غادي
sample_00001125,dataset/extracted_wavs/sample_00001125.wav,5.513,13,13,3,4,0.230769,0.062500,arabic_only_reference,كي تخرجوا تنجموا نهار اخر نهار اخر هذايا لي مش يتلهي لكم بصغاركم,كي تخرجوا تنجموا نهار اخر نهار اخر هذايا لي مشيت لها لكم بصغارك
sample_00003837,dataset/extracted_wavs/sample_00003837.wav,11.334,42,39,11,26,0.261905,0.130653,code_switched_reference|long_clip,en fait النوعية هاذي متاع الاسئلة نطرحوا فيها كل عام معنتها كل عام ا est ce que الشباب ا عنده علاقة طيبة او سيئة مع الاباء est ce que الشباب عنده علاقة طيبة او سيئة مع مصروف الجيب et cetera et cetera,en fait نوعية هاذي متاع الاسئلة نطقوا فيها كل عام معنتها كل عام ا est ce que الشباب ا عنده علاقة طيبة وسيطة مع الكتاب est ce que الشباب عنده علاقة طيبة وسيطة مع صوف الجاي و et cetera
sample_00003683,dataset/extracted_wavs/sample_00003683.wav,2.092,6,6,3,6,0.500000,0.206897,code_switched_reference|short_clip,اول ما جيت دخلت لل commission,اول ما جيت تخلف des commissions
sample_00018282,dataset/extracted_wavs/sample_00018282.wav,1.436,4,4,1,1,0.250000,0.055556,arabic_only_reference|short_clip,و حتي مالعاج الخام,و حتي مالعاج لخام
sample_00000739,dataset/extracted_wavs/sample_00000739.wav,1.615,3,3,2,6,0.666667,0.300000,code_switched_reference|short_clip,micro و télécommande,big four télécommande
sample_00007428,dataset/extracted_wavs/sample_00007428.wav,1.900,5,5,1,1,0.200000,0.037037,code_switched_reference|short_clip,وفي اول comité de direction,في اول comité de direction
